957000,2794,2789.62
958000,2793,2789.52
959000,3352,2842.16
960000,3073,2817.09
961000,2794,2789.62
962000,3352,2842.16
963000,3073,2817.09
964000,2514,2759.15
965000,3353,2842.25
966000,3353,2842.25
967000,3073,2817.09
968000,2793,2789.52
969000,2514,2759.15
970000,3632,2865.31
971000,2794,2789.62
972000,3352,2842.16
973000,2514,2759.15
974000,2794,2789.62
975000,3073,2817.09
976000,2515,2759.27
977000,3073,2817.09
978000,2794,2789.62
979000,2794,2789.62
980000,3073,2817.09
981000,2514,2759.15
982000,2514,2759.15
983000,2514,2759.15
984000,2793,2789.52
985000,2794,2789.62
986000,2794,2789.62
987000,5867,3003.68
988000,3073,2817.09
989000,2514,2759.15
990000,3352,2842.16
991000,2794,2789.62
992000,2794,2789.62
993000,2794,2789.62
994000,2794,2789.62
995000,3073,2817.09
996000,2514,2759.15
997000,3073,2817.09
998000,3073,2817.09
999000,3073,2817.09
1000000,2235,2725.21
1001000,2794,2789.62
1002000,3073,2817.09
1003000,2794,2789.62
1004000,3073,2817.09
1005000,2793,2789.52
1006000,2794,2789.62
1007000,2794,2789.62
1008000,3353,2842.25
1009000,2794,2789.62
1010000,2515,2759.27
1011000,2514,2759.15
1012000,2514,2759.15
1013000,2794,2789.62
1014000,3073,2817.09
1015000,2235,2725.21
1016000,3073,2817.09
1017000,2514,2759.15
1018000,2794,2789.62
1019000,2514,2759.15
1020000,2794,2789.62
1021000,2793,2789.52
1022000,3073,2817.09
1023000,2235,2725.21
1024000,3073,2817.09
1025000,2515,2759.27
1026000,3073,2817.09
1027000,2515,2759.27
1028000,2794,2789.62
1029000,2794,2789.62
1030000,2235,2725.21
1031000,2794,2789.62
1032000,2793,2789.52
1033000,2793,2789.52
1034000,2794,2789.62
1035000,2793,2789.52
1036000,3073,2817.09
1037000,3073,2817.09
1038000,3073,2817.09
1039000,3073,2817.09
1040000,2794,2789.62
1041000,2794,2789.62
1042000,2515,2759.27
1043000,2515,2759.27
1044000,3073,2817.09
1045000,2793,2789.52
1046000,2235,2725.21
1047000,3073,2817.09
1048000,2794,2789.62
1049000,2794,2789.62
1050000,3073,2817.09
1051000,3073,2817.09
1052000,2514,2759.15
1053000,2793,2789.52
1054000,2514,2759.15
1055000,3073,2817.09
1056000,2794,2789.62
1057000,2794,2789.62
1058000,2793,2789.52
1059000,2235,2725.21
1060000,2793,2789.52
1061000,2794,2789.62
1062000,3073,2817.09
1063000,2514,2759.15
1064000,2514,2759.15
1065000,3632,2865.31
1066000,4190,2906.55
1067000,2794,2789.62
1068000,3073,2817.09
1069000,3073,2817.09
1070000,2514,2759.15
1071000,2514,2759.15
1072000,2794,2789.62
1073000,2515,2759.27
1074000,3073,2817.09
1075000,2514,2759.15
1076000,2515,2759.27
1077000,2794,2789.62
1078000,3073,2817.09
1079000,2794,2789.62
1080000,2793,2789.52
1081000,2793,2789.52
1082000,4750,2942.74
1083000,2794,2789.62
1084000,2515,2759.27
1085000,2235,2725.21
1086000,3073,2817.09
1087000,2793,2789.52
1088000,3352,2842.16
1089000,3073,2817.09
1090000,2793,2789.52
1091000,2793,2789.52
1092000,2514,2759.15
1093000,2515,2759.27
1094000,3073,2817.09
1095000,3073,2817.09
1096000,3073,2817.09
1097000,2514,2759.15
1098000,2794,2789.62
1099000,2235,2725.21
1100000,3353,2842.25
1101000,2514,2759.15
1102000,2514,2759.15
1103000,2514,2759.15
1104000,2794,2789.62
1105000,3352,2842.16
1106000,3352,2842.16
1107000,3073,2817.09
1108000,2794,2789.62
1109000,2794,2789.62
1110000,3352,2842.16
1111000,2793,2789.52
1112000,3073,2817.09
1113000,2793,2789.52
1114000,2794,2789.62
1115000,2515,2759.27
1116000,2235,2725.21
1117000,2794,2789.62
1118000,3352,2842.16
1119000,3352,2842.16
1120000,3073,2817.09
1121000,3073,2817.09
1122000,2794,2789.62
1123000,3073,2817.09
1124000,2514,2759.15
1125000,2793,2789.52
1126000,2514,2759.15
1127000,2794,2789.62
1128000,2514,2759.15
1129000,3073,2817.09
1130000,3911,2886.66
1131000,2794,2789.62
1132000,2794,2789.62
1133000,2794,2789.62
1134000,2793,2789.52
1135000,2514,2759.15
1136000,3073,2817.09
1137000,2794,2789.62
1138000,2794,2789.62
1139000,2793,2789.52
1140000,2515,2759.27
1141000,3912,2886.74
1142000,2515,2759.27
1143000,2794,2789.62
1144000,3073,2817.09
1145000,2515,2759.27
1146000,2794,2789.62
1147000,3073,2817.09
1148000,2514,2759.15
1149000,2794,2789.62
1150000,3632,2865.31
1151000,2793,2789.52
1152000,3073,2817.09
1153000,2514,2759.15
1154000,2514,2759.15
1155000,2515,2759.27
1156000,3073,2817.09
1157000,2794,2789.62
1158000,2793,2789.52
1159000,3073,2817.09
1160000,2794,2789.62
1161000,3073,2817.09
1162000,2515,2759.27
1163000,5867,3003.68
1164000,2794,2789.62
1165000,3353,2842.25
1166000,2794,2789.62
1167000,2794,2789.62
1168000,2794,2789.62
1169000,3073,2817.09
1170000,2793,2789.52
1171000,3353,2842.25
1172000,2794,2789.62
1173000,2793,2789.52
1174000,3073,2817.09
1175000,3911,2886.66
1176000,2793,2789.52
1177000,3353,2842.25
1178000,3073,2817.09
1179000,2794,2789.62
1180000,3073,2817.09
1181000,2793,2789.52
1182000,2794,2789.62
1183000,2793,2789.52
1184000,2515,2759.27
1185000,3073,2817.09
1186000,2793,2789.52
1187000,2514,2759.15
1188000,3073,2817.09
1189000,2515,2759.27
1190000,3073,2817.09
1191000,2794,2789.62
1192000,3073,2817.09
1193000,2793,2789.52
1194000,2514,2759.15
1195000,2514,2759.15
1196000,2794,2789.62
1197000,3073,2817.09
1198000,2794,2789.62
1199000,2794,2789.62
1200000,2794,2789.62
1201000,3632,2865.31
1202000,2794,2789.62
1203000,2793,2789.52
1204000,2794,2789.62
1205000,2515,2759.27
1206000,2793,2789.52
1207000,2794,2789.62
1208000,3353,2842.25
1209000,3073,2817.09
1210000,2794,2789.62
1211000,2793,2789.52
1212000,2514,2759.15
1213000,2794,2789.62
1214000,2793,2789.52
1215000,3073,2817.09
1216000,2793,2789.52
1217000,2515,2759.27
1218000,2794,2789.62
1219000,3073,2817.09
1220000,2793,2789.52
1221000,2794,2789.62
1222000,3073,2817.09
1223000,3073,2817.09
1224000,2794,2789.62
1225000,3073,2817.09
1226000,2235,2725.21
1227000,2794,2789.62
1228000,2794,2789.62
1229000,3073,2817.09
1230000,4190,2906.55
1231000,3073,2817.09
1232000,3073,2817.09
1233000,2794,2789.62
1234000,3073,2817.09
1235000,2514,2759.15
1236000,2794,2789.62
1237000,2793,2789.52
1238000,3352,2842.16
1239000,3073,2817.09
1240000,2514,2759.15
1241000,2793,2789.52
1242000,3073,2817.09
1243000,2515,2759.27
1244000,2514,2759.15
1245000,2793,2789.52
1246000,3352,2842.16
1247000,3073,2817.09
1248000,2515,2759.27
